Year,Month,Day,Lat,Lon,Depth,Mag
2020,7,17,-23.0355,-66.6507,248.1,4.5
2020,7,17,-20.2349,-70.1306,74.2,5.9
2020,7,17,-16.7327,-71.9099,108.2,4.3
2020,7,16,-16.0233,-72.4564,99.8,4.2
2020,7,16,-23.077,-69.3441,84.8,4
2020,7,16,-22.8297,-70.2289,60,4.3
2020,7,16,-20.1432,-70.3126,37.5,3.2
2020,7,15,-20.1678,-70.2718,42.1,4
2020,7,15,-16.3791,-73.9111,21.2,4.5
2020,7,14,-20.9476,-68.743,122.3,4
2020,7,13,-21.1146,-68.8763,116.9,4.2
2020,7,13,-17.4889,-70.9339,75.8,4.5
2020,7,10,-20.9697,-69.3526,59.8,4.1
2020,7,8,-17.5151,-69.9517,10,4.3
2020,7,7,-19.0682,-69.5198,124.8,4.3
2020,7,7,-20.5254,-70.4448,35,4.1
2020,7,5,-22.9693,-68.1547,130.4,4.3
2020,7,4,-18.8199,-69.5638,116.2,4.2
2020,7,3,-23.0163,-66.5462,207.8,4.4
2020,6,29,-18.9254,-63.8484,37.7,5
2020,6,29,-18.9518,-63.8118,35,5
2020,6,29,-15.9797,-71.8308,120,4.4
2020,6,28,-18.9386,-69.6431,116.3,4.2
2020,6,28,-22.0315,-66.0223,275.4,4.4
2020,6,28,-21.8162,-68.4981,124.5,4.3
2020,6,27,-20.1899,-70.6301,18.1,4.9
2020,6,25,-19.9889,-70.1098,44.3,3.5
2020,6,22,-22.679,-68.2103,126.6,4.2
2020,6,22,-20.5155,-69.8584,85.4,3.4
2020,6,19,-21.4848,-68.5385,153,4.4
2020,6,19,-20.375,-70.1874,35,3
2020,6,17,-23.3495,-68.4931,98.5,4.2
2020,6,16,-23.2758,-68.5679,108.9,4.5
2020,6,15,-21.9719,-67.3174,192.1,4.7
2020,6,15,-15.08,-73.1909,89.1,4.3
2020,6,11,-18.7952,-67.1246,246.9,4.3
2020,6,10,-16.7273,-69.5449,204.2,4.5
2020,6,10,-21.4709,-68.3977,118.6,4.5
2020,6,9,-21.4696,-66.7434,211.1,4.5
2020,6,7,-23.2486,-68.5146,120.1,4.5
2020,6,6,-22.062,-69.3472,82.5,4.1
2020,6,6,-21.8116,-68.371,137.6,4
2020,6,5,-21.731,-68.5373,136.6,4.3
2020,6,4,-20.7376,-69.2094,118.6,4
2020,6,3,-23.0864,-70.465,29.2,4.1
2020,6,3,-23.3547,-68.4336,107.3,4.6
2020,6,3,-23.2818,-68.4716,112,6.8
2020,6,3,-22.2686,-69.3141,101.3,4.1
2020,6,2,-17.3353,-69.2858,163.5,4.9
2020,5,31,-21.3999,-68.5881,123.8,4
2020,5,31,-15.3164,-70.7643,186,6.1
2020,5,31,-21.3927,-68.675,113.6,4.4
2020,5,31,-16.8472,-69.5555,198.7,4.5
2020,5,29,-23.2182,-66.1858,213.8,4.8
2020,5,29,-18.3291,-69.2638,140.8,4.6
2020,5,26,-22.6074,-66.4387,276.1,4.5
2020,5,26,-22.2701,-67.3655,162.7,4.6
2020,5,26,-20.4948,-69.1996,81.1,4
2020,5,25,-22.795,-66.2722,254,4.3
2020,5,25,-22.8432,-68.6933,108.5,4.1
2020,5,24,-19.6723,-69.5008,102.2,4.1
2020,5,24,-20.1787,-69.9218,47.3,3.2
2020,5,24,-18.7269,-69.254,126.1,4
2020,5,24,-16.3673,-75.0082,10,4.3
2020,5,23,-21.3081,-67.65,198.4,4.2
2020,5,23,-19.5977,-69.7698,74.5,4.1
2020,5,23,-19.7525,-70.3526,40.7,3.7
2020,5,22,-22.9595,-69.0494,94,4.9
2020,5,22,-13.5533,-74.7067,62.4,4.4
2020,5,22,-20.3786,-69.1884,91.8,3.3
2020,5,20,-21.0928,-68.7368,103.9,4.3
2020,5,20,-20.5334,-69.1829,103.1,4.1
2020,5,19,-19.1842,-69.2246,121,4.2
2020,5,19,-14.4895,-72.9009,67.2,4.6
2020,5,18,-21.4902,-68.3988,126,4.2
2020,5,18,-19.451,-68.1433,220.4,4.4
2020,5,18,-19.9473,-70.0688,48.7,4.8
2020,5,16,-17.7024,-69.7579,149,4.3
2020,5,16,-13.1272,-75.223,84.7,4.2
2020,5,15,-15.523,-74.2606,81.1,4.7
2020,5,13,-17.6477,-69.5694,162.8,4.2
2020,5,12,-20.185,-69.1472,104.1,4.7
2020,5,12,-20.8147,-65.3204,333.8,4.3
2020,5,11,-22.6914,-68.4065,109.2,4.3
2020,5,11,-15.9602,-75.1228,18.9,4.6
2020,5,11,-21.5076,-66.9104,241.2,4.3
2020,5,11,-21.0933,-70.3676,43.7,4.5
2020,5,10,-22.7558,-68.0677,107.3,5.4
2020,5,10,-19.0713,-63.6603,10,4.3
2020,5,9,-19.1562,-69.0489,120.9,4.6
2020,5,9,-22.4754,-68.2175,97.1,4
2020,5,8,-23.2153,-68.848,90.5,5
2020,5,7,-22.8868,-68.1368,122.5,4.6
2020,5,6,-21.1325,-68.4677,145.3,4.1
2020,5,6,-19.3548,-70.4824,63.5,5.1
2020,5,4,-16.9393,-72.4874,69.7,4.5
2020,5,4,-20.5142,-69.2049,93.7,4.6
2020,5,3,-21.7404,-68.639,119.1,4.2
2020,5,3,-17.3824,-69.4703,169.1,4.2
2020,5,3,-15.2734,-70.4586,184.2,5.7
2020,5,1,-15.6248,-70.1739,247.5,4.3
2020,4,30,-22.6597,-67.9997,108.9,5.3
2020,4,30,-19.1542,-67.3185,232.3,4.4
2020,4,29,-22.3471,-68.92,122.8,4.1
2020,4,29,-23.2797,-66.6103,195,4.9
2020,4,29,-16.2065,-71.8499,293.5,4.3
2020,4,28,-23.3556,-67.0456,212,4.4
2020,4,28,-14.2355,-73.475,80.3,4
2020,4,27,-22.3725,-67.5897,165.5,4.2
2020,4,26,-20.4223,-68.929,113.5,4
2020,4,26,-9.878,-75.1318,119.2,4.6
2020,4,26,-19.925,-70.132,45.4,3.8
2020,4,25,-20.4873,-70.4459,27.3,3.6
2020,4,25,-20.5172,-70.4304,25.3,4.3
2020,4,25,-21.4049,-68.5932,122.7,4.2
2020,4,25,-18.6421,-69.7767,94.6,4.2
2020,4,25,-21.3626,-67.4382,170.5,4
2020,4,24,-18.0259,-69.4425,142.7,4.2
2020,4,22,-22.9742,-66.7603,241.8,4
2020,4,21,-17.6957,-69.1509,166,4.1
2020,4,18,-22.3694,-68.8075,120.4,4
2020,4,17,-15.4357,-72.0479,118.5,4.2
2020,4,15,-19.7141,-70.4857,64.3,4.6
2020,4,15,-20.2065,-69.2021,95.5,4.8
2020,4,14,-23.1204,-66.8896,241.2,4.1
2020,4,13,-15.8021,-71.8461,67.4,4.3
2020,4,13,-14.2634,-73.2125,69.8,5.2
2020,4,13,-19.3258,-69.9862,69.2,4.1
2020,4,13,-22.945,-70.5919,23.4,4.3
2020,4,12,-19.2349,-70.1289,30.7,3.9
2020,4,10,-10.4467,-73.7369,159.9,4.2
2020,4,10,-21.0846,-68.9305,114,4.4
2020,4,9,-18.18,-69.611,141.9,5
2020,4,8,-15.6247,-70.2636,226.2,4.3
2020,4,8,-15.8221,-72.6483,90.3,4
2020,4,8,-21.8026,-67.5011,201.6,4.4
2020,4,8,-21.7087,-68.5621,131,4.2
2020,4,7,-21.1469,-68.6981,134.1,4.1
2020,4,5,-20.129,-70.119,50.2,4.3
2020,4,4,-20.6796,-68.8581,109.4,4.2
2020,4,2,-18.5445,-70.6699,35,4.3
2020,4,2,-20.0056,-69.1367,99.6,4.6
2020,4,1,-22.8091,-70.3939,33.6,4.6
2020,3,31,-22.0064,-68.5455,114.1,4.2
2020,3,31,-17.9984,-69.9744,126.9,4.3
2020,3,31,-23.5365,-64.3065,28,4.1
2020,3,30,-21.4309,-69.4962,29.9,4.4
2020,3,26,-10.0791,-74.1036,141.6,4.1
2020,3,26,-19.4448,-69.2018,115.2,4.2
2020,3,25,-22.4897,-66.3408,248.5,4.3
2020,3,24,-23.3583,-67.0925,213.9,4.2
2020,3,24,-21.2566,-68.2332,143.4,4.6
2020,3,23,-18.8106,-70.0228,71.9,4.7
2020,3,19,-20.9215,-67.2693,195.1,4.3
2020,3,19,-19.0659,-70.1252,70.3,4.3
2020,3,18,-17.9086,-72.6422,10,4.4
2020,3,17,-20.1912,-69.238,93.4,4
2020,3,15,-21.905,-68.6721,117.8,4.3
2020,3,15,-21.2704,-68.8115,110.8,4.3
2020,3,15,-20.557,-69.1747,110.8,4.1
2020,3,14,-18.5292,-69.7391,131.3,4.3
2020,3,14,-21.5229,-66.6812,197.1,4.2
2020,3,13,-19.9306,-69.2739,102.7,5.2
2020,3,12,-22.1711,-67.4751,205.6,4.3
2020,3,11,-21.6214,-68.3999,100.9,4.6
2020,3,10,-22.1116,-67.8732,151.3,5.1
2020,3,9,-21.4679,-66.5927,204,4.3
2020,3,8,-21.8075,-67.3416,208.7,4.1
2020,3,8,-18.0077,-67.0147,285.1,4.3
2020,3,6,-23.2794,-66.9645,228.1,4.1
2020,3,6,-21.3096,-69.8879,48.4,4.5
2020,3,5,-22.9287,-65.9727,259.7,4.4
2020,3,4,-15.2213,-74.2487,75.5,4.3
2020,3,4,-15.3483,-74.4313,71,4.4
2020,3,4,-16.1411,-75.4082,10,4.1
2020,3,3,-14.771,-71.7004,131.4,4.1
2020,3,3,-21.2577,-67.2356,175.2,4.4
2020,3,3,-16.2967,-73.4064,40.5,4.9
2020,3,2,-18.1133,-70.544,58.1,4.9
2020,3,2,-20.037,-70.8998,17,4.1
2020,3,2,-20.4157,-69.2996,90.2,4.2
2020,3,2,-10.9123,-73.8746,123,4.1
2020,3,1,-21.1414,-68.3778,122.6,4.4
2020,2,29,-21.9591,-68.485,101.6,4.5
2020,2,27,-23.6835,-64.6288,31.1,4.9
2020,2,26,-18.9019,-69.3247,118.7,4.4
2020,2,26,-21.3922,-67.2189,191.7,4.4
2020,2,25,-23.0505,-69.4021,75.9,4.6
2020,2,24,-21.7791,-67.5562,233.5,4.1
2020,2,22,-17.5025,-63.9214,10,4.1
2020,2,20,-16.7783,-72.0921,65.8,4.4
2020,2,18,-21.5823,-68.5002,123.1,4
2020,2,18,-20.7677,-69.3199,86.1,4.5
2020,2,18,-19.1429,-70.5855,54.8,4
2020,2,18,-20.9038,-68.0078,150.7,4.2
2020,2,16,-21.932,-68.4679,104.1,5.2
2020,2,14,-16.6992,-73.0849,50.5,4.9
2020,2,13,-22.7305,-69.0969,89.4,4.1
2020,2,13,-21.2433,-69.1511,96.9,4.1
2020,2,13,-20.9443,-70.8962,10,4.4
2020,2,13,-20.9437,-70.8282,10,5
2020,2,13,-15.9795,-74.667,35,5.1
2020,2,13,-15.0552,-71.9604,124.7,4.3
2020,2,11,-20.944,-70.7406,10,4
2020,2,11,-20.9665,-70.7999,10,4.6
2020,2,11,-21.0628,-68.8849,121.6,4.1
2020,2,9,-16.9133,-69.4967,184.6,4.1
2020,2,8,-23.2915,-66.8039,208.1,4.5
2020,2,8,-20.8279,-68.7137,108.3,5.2
2020,2,7,-22.8646,-68.7742,124.5,4.4
2020,2,4,-22.886,-68.228,129.7,4.6
2020,1,29,-23.3357,-66.7714,241.4,4.1
2020,1,29,-18.2929,-69.4286,142.4,4.2
2020,1,29,-21.2168,-67.8564,163.6,3.9
2020,1,28,-20.3386,-68.7436,119.9,4.4
2020,1,28,-21.54,-66.6974,246.6,4
2020,1,26,-21.995,-65.8973,267.3,5.3
2020,1,25,-16.5985,-69.9969,204.1,4.4
2020,1,24,-18.2401,-69.6678,117.3,4.7
2020,1,24,-17.3895,-71.0157,82.3,5.3
2020,1,24,-22.8132,-68.7031,116.2,4.2
2020,1,22,-22.8564,-63.7642,512.9,4.5
2020,1,22,-22.9393,-63.7807,533,4.7
2020,1,22,-19.9664,-70.3422,35,3.1
2020,1,20,-19.3863,-69.315,113.3,4.5
2020,1,20,-21.0687,-68.5055,152.8,4.1
2020,1,19,-23.4459,-66.7317,206.4,4.5
2020,1,18,-17.0713,-71.2827,92.3,4.5
2020,1,17,-15.5292,-70.2253,237.7,4.5
2020,1,17,-19.0212,-69.1951,121.1,4.5
2020,1,17,-15.7353,-72.3504,113.9,4.1
2020,1,16,-19.9162,-69.0994,99.8,4.5
2020,1,16,-21.1391,-68.6852,113.8,4.2
2020,1,14,-23.4712,-66.8978,247.7,4.2
2020,1,14,-21.56,-66.8888,252.9,4.1
2020,1,14,-23.2945,-68.7743,99.3,4.2
2020,1,14,-21.7351,-68.2737,109.1,5
2020,1,12,-21.9291,-67.4718,189.4,4.9
2020,1,12,-23.706,-68.278,131.4,4.2
2020,1,12,-23.1012,-67.0223,252.9,4
2020,1,12,-21.893,-68.6241,119.3,4
2020,1,12,-20.8227,-70.0463,53.6,4.6
2020,1,11,-17.6278,-70.2023,115.5,4.2
2020,1,9,-19.78,-71.1126,10,4.1
2020,1,9,-21.6965,-68.4803,118.2,4.5
2020,1,9,-19.6448,-70.0633,46,4.2
2020,1,9,-21.9101,-68.4786,131.1,4.1
2020,1,8,-16.7059,-71.3115,123,4.2
2020,1,8,-15.7731,-70.2216,222.7,4.2
2020,1,8,-20.4299,-68.7106,102.1,5.2
2020,1,8,-21.0313,-68.3504,152.8,4.1
2020,1,7,-23.4993,-66.8278,219.2,4.4
2020,1,6,-23.5287,-66.9664,223,4.2
2020,1,5,-19.1942,-67.7016,263.4,4.4
2020,1,2,-20.6292,-68.8686,121.8,4.1
2020,1,1,-22.9587,-66.3645,245.8,4.3
2020,1,1,-21.079,-68.389,139.3,4.3
2020,1,1,-22.7979,-70.7215,10,4
2019,12,29,-22.3334,-68.8448,116.9,4.3
2019,12,29,-10.8774,-74.7925,52.6,4.6
2019,12,29,-21.1137,-67.5731,205.3,4.1
2019,12,29,-14.8162,-71.9232,114.5,4.6
2019,12,27,-23.3026,-69.3752,83.8,4.2
2019,12,26,-21.0982,-70.4872,44.5,4.3
2019,12,26,-16.2943,-72.9001,109.6,4.3
2019,12,26,-23.1116,-68.6761,100.8,4.5
2019,12,25,-21.8974,-68.41,132.9,4.1
2019,12,24,-18.6601,-69.2132,135.1,4.9
2019,12,24,-21.2038,-68.8938,123.6,4.2
2019,12,23,-21.8862,-67.4844,226,4
2019,12,19,-21.2078,-70.0833,30.4,3.9
2019,12,18,-22.0164,-68.7234,122.4,4.1
2019,12,18,-21.1553,-68.8773,104.1,4
2019,12,18,-21.8021,-68.481,119.1,4.5
2019,12,18,-15.4729,-72.4428,128.7,4.6
2019,12,18,-20.2403,-69.067,95.5,4.7
2019,12,16,-14.7276,-73.5381,88.9,4.2
2019,12,15,-14.5096,-72.3758,103.7,4.9
2019,12,15,-22.3875,-66.0943,261.9,4.3
2019,12,14,-23.1408,-66.8587,219.3,4.1
2019,12,13,-20.9403,-68.9011,98.5,4
2019,12,12,-14.0953,-72.7509,78.1,4.4
2019,12,12,-20.6938,-68.9532,100.7,4.1
2019,12,9,-22.3079,-68.6264,111.9,4.4
2019,12,9,-15.6417,-71.6791,133.6,4.8
2019,12,8,-9.7037,-75.5281,98.8,4.7
2019,12,7,-22.3263,-68.9685,116.2,4.3
2019,12,6,-17.3802,-69.6004,151.3,4.4
2019,12,4,-22.5546,-69.1526,88.1,4.2
2019,12,3,-22.837,-66.2845,232.8,4.6
2019,12,3,-18.5042,-70.576,38,6
2019,12,3,-20.9138,-70.7619,10,5.3
2019,12,3,-15.8194,-73.0321,71.4,4.5
2019,12,1,-23.1554,-71.9202,10,4.2
2019,12,1,-15.8821,-72.1949,114.7,4.2
2019,11,29,-21.3616,-68.7307,114.9,4.8
2019,11,28,-21.9768,-70.3737,33.6,4.1
2019,11,27,-20.3363,-70.399,35.8,4.2
2019,11,27,-22.1943,-67.3787,198.7,4.3
2019,11,27,-23.022,-66.7313,236.2,4.5
2019,11,26,-20.4923,-67.3956,193.6,4.6
2019,11,25,-21.7183,-68.6143,136.6,4.3
2019,11,25,-20.1969,-70.7115,18.1,4.6
2019,11,25,-20.3123,-70.7662,10,4.1
2019,11,21,-17.2274,-65.585,46.7,4.2
2019,11,21,-18.1792,-69.5103,128.9,4
2019,11,19,-21.8653,-68.516,98.9,3.9
2019,11,18,-22.1143,-67.5546,194.7,4.1
2019,11,15,-17.1047,-72.3473,47.3,4.3
2019,11,14,-18.8031,-69.4933,135.8,4.3
2019,11,13,-19.8833,-70.9444,15.6,4.2
2019,11,13,-15.2885,-70.4053,202.8,5.1
2019,11,11,-21.3564,-67.27,181.7,4.3
2019,11,11,-14.8331,-72.6093,94.5,4.2
2019,11,9,-19.3406,-69.4427,94.7,4.1
2019,11,7,-20.4573,-68.9243,99.3,4.3
2019,11,6,-22.8914,-66.1326,212.4,4.8
2019,11,5,-21.1815,-68.5669,108.4,4.2
2019,11,4,-21.4087,-70.4875,31,5.1
2019,11,3,-17.7643,-69.8463,129.5,4.5
2019,11,3,-17.3924,-69.965,139.3,4.2
2019,11,2,-21.5412,-68.5089,131.7,4.1
2019,11,2,-21.1178,-68.8702,110,4.4
2019,11,1,-23.5131,-66.7769,208.1,4.4
2019,11,1,-22.5768,-66.0455,261.6,4.3
2019,10,31,-22.3232,-67.6808,191.7,4.2
2019,10,30,-15.5042,-70.2846,204.8,4.6
2019,10,30,-22.4377,-68.7046,98.7,4
2019,10,30,-19.0417,-69.3593,110.9,4.3
2019,10,29,-21.2686,-68.9314,120.4,4.5
2019,10,29,-19.8317,-69.3156,99.7,4.1
2019,10,29,-18.9629,-69.3633,110.7,4.5
2019,10,29,-23.1549,-70.6585,35,4.4
2019,10,29,-19.5766,-69.3058,100.2,4.6
2019,10,29,-23.2262,-67.8169,132.8,4.6
2019,10,27,-23.5123,-66.9073,204.5,4.2
2019,10,27,-14.2944,-74.7339,117.8,4.2
2019,10,25,-18.1349,-69.3939,134.5,4.2
2019,10,25,-19.0541,-69.3486,145.7,4.6
2019,10,21,-15.4684,-74.7609,50.9,4.7
2019,10,21,-22.4053,-69.0328,102.9,4.1
2019,10,19,-13.3312,-74.9707,74.7,4
2019,10,19,-17.5738,-69.3839,162.4,4.3
2019,10,16,-22.4163,-66.0995,260.1,4.6
2019,10,16,-21.2278,-68.6771,107.1,4.2
2019,10,13,-17.7394,-69.394,154.2,4.2
2019,10,12,-15.7454,-69.8171,248.9,4.2
2019,10,10,-16.0936,-73.3569,64,4.7
2019,10,9,-22.7659,-67.8456,159.8,4.2
2019,10,9,-17.1201,-70.124,161.5,4.3
2019,10,8,-18.1057,-69.4843,138.3,4.6
2019,10,7,-23.0271,-66.5352,193.9,4.8
2019,10,6,-22.7821,-70.8763,15.4,4.3
2019,10,6,-22.9343,-69.2518,69.2,4
2019,10,6,-21.9343,-68.5934,119,5.7
2019,10,4,-22.871,-66.1759,231.7,4.2
2019,10,4,-18.6199,-71.1568,22.2,4.9
2019,10,2,-23.4117,-67.5576,125.9,4.8
2019,10,1,-23.6769,-66.9243,204.8,4.6
2019,10,1,-23.1611,-66.4472,211.3,4.4
2019,9,30,-22.1911,-68.799,117,5.6
2019,9,29,-22.8031,-63.747,523.5,4.4
2019,9,29,-21.1394,-69.0253,110.3,4.3
2019,9,29,-23.086,-66.4479,230.4,4.4
2019,9,28,-19.1625,-69.2892,110.9,4.2
2019,9,27,-15.2842,-72.1261,80.5,4.6
2019,9,27,-23.1959,-69.1071,106.2,4.6
2019,9,27,-21.1553,-69.0028,98.8,4.4
2019,9,25,-23.2577,-66.5587,238.7,4.1
2019,9,25,-10.0721,-75.1042,122.7,4.4
2019,9,22,-14.6866,-73.5712,67.2,4.9
2019,9,21,-22.1538,-68.3824,103.5,4.5
2019,9,20,-16.495,-71.8632,127.5,4.2
2019,9,19,-21.9411,-68.7049,121.1,4.3
2019,9,18,-15.6584,-74.0643,66.3,4.4
2019,9,18,-19.2241,-70.2789,72.7,4.2
2019,9,17,-21.4261,-68.698,139.2,4.3
2019,9,17,-20.7072,-67.3052,186.3,4.3
2019,9,16,-19.0496,-69.2245,95.1,4.3
2019,9,16,-21.9074,-68.6976,116.5,4.3
2019,9,15,-17.9294,-69.5951,144.4,4.4
2019,9,14,-19.1932,-69.1747,134.3,4.1
2019,9,13,-21.2163,-67.5182,201.3,4.3
2019,9,12,-18.8077,-69.397,117,4.1
2019,9,12,-22.1839,-68.6491,124.5,4.6
2019,9,12,-15.3942,-64.8512,585.1,4.7
2019,9,11,-18.0263,-70.0244,93.8,4.5
2019,9,9,-21.2611,-68.919,119.7,4
2019,9,8,-20.3648,-70.04,69.9,4.4
2019,9,8,-21.2235,-68.5075,134.4,4.4
2019,9,7,-21.3373,-67.894,154.5,4.2
2019,9,7,-19.6554,-69.33,98.7,4.2
2019,9,6,-20.3181,-70.8821,10,4.4
2019,9,6,-21.314,-68.7851,134.8,4.3
2019,9,5,-17.561,-69.4944,171.4,4.6
2019,9,2,-14.0458,-72.5498,80,5
2019,9,1,-18.5789,-71.0334,35,5.1
2019,8,30,-17.707,-69.6707,159.4,4.5
2019,8,30,-22.8015,-68.0184,142.5,4.4
2019,8,30,-17.3313,-70.7183,119,4.3
2019,8,28,-20.5823,-70.3895,29.8,4.9
2019,8,28,-23.1591,-68.9534,89.9,4.9
2019,8,27,-10.8626,-73.997,113.5,4.6
2019,8,25,-22.8222,-66.4057,227.8,4.9
2019,8,23,-10.7904,-75.2808,10,4.5
2019,8,22,-17.1449,-70.216,121.4,4.8
2019,8,22,-15.2823,-70.3203,236.1,4.3
2019,8,20,-23.3389,-69.8542,78.8,4.1
2019,8,20,-21.0595,-68.9217,113.7,4.5
2019,8,20,-22.331,-66.3951,225.9,4.4
2019,8,19,-20.5922,-68.8717,124.2,4.6
2019,8,19,-12.3494,-75.2677,10,4.7
2019,8,19,-18.8378,-67.875,212.9,4.1
2019,8,18,-17.7937,-69.3373,164.4,4.1
2019,8,18,-20.197,-68.77,111.6,4.3
2019,8,18,-19.7022,-63.9348,564.1,4.6
2019,8,18,-22.8977,-66.6137,198,4.2
2019,8,16,-22.1468,-68.7684,117.2,4.3
2019,8,15,-22.764,-66.4053,293.5,4.1
2019,8,14,-20.7367,-70.0983,29.6,4.3
2019,8,14,-18.6654,-69.5975,119,4.4
2019,8,14,-16.0443,-72.3944,10,4.4
2019,8,13,-22.2242,-68.6771,117.1,4.4
2019,8,12,-19.2761,-69.6349,97.3,4.5
2019,8,12,-20.7149,-69.2812,106.4,4.7
2019,8,12,-20.1094,-64.5312,10,4.6
2019,8,11,-22.0725,-67.1579,180.6,4.2
2019,8,9,-16.0521,-70.2685,195.2,4.5
2019,8,7,-20.5333,-68.8634,112.6,3.9
2019,8,7,-20.6911,-66.8359,238.9,4.3
2019,8,6,-21.1628,-68.6599,131.6,4.2
2019,8,4,-21.5442,-66.7681,249.7,4.1
2019,8,4,-16.6727,-69.8558,187.9,4.2
2019,7,30,-23.3811,-66.9188,220.5,4
2019,7,30,-22.6198,-66.1803,284.7,4
2019,7,26,-23.4546,-68.1935,133.2,4.3
2019,7,26,-19.764,-70.8663,18.4,4.3
2019,7,26,-18.605,-71.0957,38.2,4.3
2019,7,24,-22.4672,-69.0515,108.8,4.3
2019,7,23,-15.6808,-74.625,35,4.7
2019,7,22,-21.3304,-68.1949,185,4
2019,7,19,-20.8212,-67.2523,185.8,4.9
2019,7,17,-22.253,-70.3235,35,4
2019,7,17,-20.4283,-66.9513,254.8,4.2
2019,7,16,-23.3552,-66.8111,204.5,4.5
2019,7,13,-21.1459,-68.8332,126.3,4.4
2019,7,12,-22.2207,-67.2237,164.7,4.2
2019,7,12,-21.5851,-68.4999,131.2,4.4
2019,7,12,-20.7738,-70.5128,27.2,4.4
2019,7,10,-15.6409,-70.0978,236,4.3
2019,7,8,-18.1588,-70.1765,102.6,4
2019,7,8,-18.5954,-70.0033,85,4.1
2019,7,8,-22.7125,-66.3817,272.4,4.2
2019,7,8,-15.8048,-73.3568,74.7,4.4
2019,7,8,-23.3452,-66.676,209.4,4.2
2019,7,4,-22.5296,-66.1817,248.6,4.5
2019,7,4,-19.3269,-69.3851,105.4,4.2
2019,7,1,-22.6758,-67.7836,165,4.2
2019,7,1,-21.5403,-68.5078,161.8,4.2
2019,6,30,-17.3518,-69.3804,161.1,4.3
2019,6,30,-22.2205,-68.7216,135.8,4.3
2019,6,30,-17.1867,-69.5504,165.9,4.4
2019,6,29,-18.5285,-69.3814,126.3,4.5
2019,6,29,-16.0048,-74.2359,35,4.8
2019,6,28,-22.4303,-65.9564,255.5,4.2
2019,6,27,-17.5662,-69.9017,164.2,4
2019,6,27,-18.4352,-70.0348,73.4,4.1
2019,6,25,-21.8394,-68.5133,120.3,4.5
2019,6,25,-20.1104,-68.1921,169.7,4.2
2019,6,25,-21.1118,-69.0072,113.8,4.1
2019,6,23,-21.9964,-70.3857,31.6,4.3
2019,6,20,-20.9471,-67.8666,200.4,4
2019,6,20,-18.1486,-66.9594,273.4,4.1
2019,6,19,-21.4543,-68.5081,147.3,4.4
2019,6,17,-21.1264,-68.9719,122.3,3.7
2019,6,17,-23.081,-66.4364,214.4,4.3
2019,6,15,-21.5019,-66.7215,227.3,4.3
2019,6,15,-20.1157,-69.1301,94.7,4.1
2019,6,14,-22.3872,-68.6099,117.8,4.3
2019,6,12,-19.7621,-66.9829,231.4,4.3
2019,6,12,-22.6054,-65.9518,217.5,4.3
2019,6,11,-21.9752,-68.6833,136.8,4.1
2019,6,11,-18.8874,-70.3981,58.4,4.3
2019,6,10,-22.3364,-68.6411,105.8,4.8
2019,6,9,-21.3484,-67.3462,184.6,4.3
2019,6,8,-17.2583,-74.5104,10,4.4
2019,6,5,-21.7194,-68.8375,109.9,4.5
2019,6,4,-19.9569,-69.1259,99.4,4.5
2019,6,4,-21.772,-68.742,120.1,4.3
2019,6,4,-15.7796,-71.5716,90.8,4.2
2019,6,3,-19.6837,-70.4952,47.4,5.2
2019,6,2,-17.5411,-70.6748,121.4,4.1
2019,6,2,-23.668,-69.3581,94.9,4.2
2019,6,1,-14.4061,-71.1689,31,4.6
2019,5,31,-18.6753,-69.3507,120.2,4.8
2019,5,30,-15.0669,-72.1194,114.1,4.7
2019,5,30,-15.0319,-75.5804,35,4.4
2019,5,30,-23.4265,-68.8672,98.1,4.9
2019,5,29,-21.523,-66.6946,233.9,4.3
2019,5,29,-21.1728,-68.6812,113.6,4.4
2019,5,29,-17.7789,-69.7015,151.1,4.2
2019,5,28,-15.7317,-74.9938,35,4.8
2019,5,26,-16.0473,-72.1059,12.6,4.3
2019,5,26,-13.2249,-75.0452,79.8,4.5
2019,5,26,-21.08,-69.0249,112.1,4.2
2019,5,25,-21.124,-69.0247,119.5,4.4
2019,5,24,-20.2745,-68.7846,114.8,4.2
2019,5,24,-21.8389,-68.5396,130.5,4
2019,5,22,-22.4933,-66.0093,250.7,4.5
2019,5,21,-15.8258,-72.0107,8.3,4.9
2019,5,21,-15.7813,-72.0183,10,4.7
2019,5,21,-23.1389,-66.689,195.8,5
2019,5,21,-22.2313,-68.6392,132.3,4.2
2019,5,18,-20.1649,-69.2856,105.3,4
2019,5,17,-19.8024,-70.2795,69.5,5
2019,5,17,-21.9571,-68.7122,111.9,4.2
2019,5,16,-14.3884,-70.9499,32.1,4.4
2019,5,16,-17.7629,-70.076,107,5.1
2019,5,16,-17.8136,-70.1711,114.1,5.1
2019,5,16,-21.2108,-68.7165,133.8,4.3
2019,5,16,-21.4314,-68.4662,123.3,4.5
2019,5,15,-21.6842,-70.5058,56.8,4.3
2019,5,14,-16.012,-74.0231,58.3,4.4
2019,5,14,-18.3519,-70.5758,69.7,4.1
2019,5,13,-14.0399,-74.4259,80.1,5
2019,5,13,-12.1597,-74.8826,89.7,5.2
2019,5,12,-17.6393,-69.504,158.3,4.5
2019,5,12,-21.3009,-67.907,186.7,4.4
2019,5,12,-22.0266,-70.0271,53.8,4
2019,5,12,-21.6208,-68.4668,121.7,4.3
2019,5,9,-21.2067,-70.0716,50.1,4.5
